-9.698843039388410636e-02,5.110458097644714481e-01,7.574158685485469222e-01
-9.698843039388402310e-02,1.715419023552859634e-02,4.099158685485468356e-01
-9.698843039388402310e-02,1.715419023552859634e-02,7.574158685485469222e-01
-9.418368905518326173e-02,5.093828124984720596e-01,3.835239321001113755e-01
-9.418368905518326173e-02,5.093828124984720596e-01,7.310239321001115176e-01
-9.418368905518320622e-02,1.881718750152791553e-02,3.835239321001115420e-01
-9.418368905518320622e-02,1.881718750152791553e-02,7.310239321001117396e-01
-9.134692943838461365e-02,2.641000000000000014e-01,5.669528048802801035e-01
-9.134692943838461365e-02,2.641000000000000014e-01,9.144528048802801345e-01
-8.254566258395547307e-02,1.538687212377743696e-01,5.197480390580692111e-01
-8.254566258395547307e-02,1.538687212377743696e-01,8.672480390580693532e-01
-8.254566258395540368e-02,3.743312787622254945e-01,5.197480390580692111e-01
-8.254566258395540368e-02,3.743312787622254945e-01,8.672480390580693532e-01
-8.165422074720582457e-02,5.019537953363252258e-01,2.375130167030918837e-01
-8.165422074720582457e-02,5.019537953363252258e-01,5.850130167030919148e-01
-8.165422074720572743e-02,2.624620466367476659e-02,2.375130167030917450e-01
-8.165422074720572743e-02,2.624620466367476659e-02,5.850130167030919148e-01
-7.996954819340855447e-02,2.641000000000000014e-01,1.264525300702339150e+00
-7.996954819340855447e-02,2.641000000000000014e-01,1.612025300702339292e+00
-7.672417873080068784e-02,1.554648324986262486e-01,5.669528048802801035e-01
-7.672417873080068784e-02,1.554648324986262486e-01,9.144528048802802456e-01
-7.672417873080057682e-02,3.727351675013736987e-01,5.669528048802801035e-01
-7.672417873080057682e-02,3.727351675013736987e-01,9.144528048802802456e-01
-6.941534754933016693e-02,2.641000000000000014e-01,2.933769100836889354e-01
-6.941534754933016693e-02,2.641000000000000014e-01,6.408769100836890775e-01
-6.821889296455700691e-02,2.641000000000000014e-01,8.525582045033909262e-01
-6.821889296455700691e-02,2.641000000000000014e-01,1.200058204503390957e+00
-6.616004594583742293e-02,4.927669337965276952e-01,6.901888592353869756e-01
-6.616004594583742293e-02,4.927669337965276952e-01,1.037688859235387229e+00
-6.616004594583739518e-02,3.543306620347221048e-02,6.901888592353869756e-01
-6.616004594583739518e-02,3.543306620347221048e-02,1.037688859235387229e+00
-6.575173810416584663e-02,1.584732125757623566e-01,1.264525300702339150e+00
-6.575173810416584663e-02,1.584732125757623566e-01,1.612025300702339292e+00
-6.575173810416584663e-02,3.697267874242375907e-01,1.264525300702339150e+00
-6.575173810416584663e-02,3.697267874242375907e-01,1.612025300702339292e+00
-6.476727846745958250e-02,2.641000000000000014e-01,1.118579227502916940e+00
-6.476727846745958250e-02,2.641000000000000014e-01,1.466079227502917082e+00
-6.263428649476292243e-02,2.641000000000000014e-01,1.092072307866218006e+00
-6.263428649476292243e-02,2.641000000000000014e-01,1.439572307866218148e+00
-5.845842131597725477e-02,2.641000000000000014e-01,1.204015019939471687e-01
-5.845842131597725477e-02,2.641000000000000014e-01,4.679015019939473108e-01
-5.773305090947171425e-02,4.877703697595185406e-01,7.149110465549413096e-01
-5.773305090947171425e-02,4.877703697595185406e-01,1.062411046554941452e+00
-5.773305090947160323e-02,4.042963024048149001e-02,7.149110465549415316e-01
-5.773305090947160323e-02,4.042963024048149001e-02,1.062411046554941896e+00
-5.557317966130140979e-02,3.669360708028918672e-01,2.933769100836889354e-01
-5.557317966130140979e-02,3.669360708028918672e-01,6.408769100836890775e-01
-5.557317966130131959e-02,1.612639291971081079e-01,2.933769100836889354e-01
-5.557317966130131959e-02,1.612639291971081079e-01,6.408769100836889665e-01
-5.441930895843766214e-02,1.615802928715361353e-01,8.525582045033909262e-01
-5.441930895843766214e-02,1.615802928715361353e-01,1.200058204503391179e+00
-5.441930895843755112e-02,3.666197071284637010e-01,8.525582045033909262e-01
-5.441930895843755112e-02,3.666197071284637010e-01,1.200058204503391179e+00
-5.430371746571034663e-02,2.641000000000000014e-01,9.455732740577867945e-01
-5.430371746571034663e-02,2.641000000000000014e-01,1.293073274057787048e+00
-5.207170423959855271e-02,2.641000000000000014e-01,2.490607144156928299e-01
-5.207170423959855271e-02,2.641000000000000014e-01,5.965607144156930275e-01
-5.109054337346123631e-02,1.624929605639901520e-01,1.118579227502916718e+00
-5.109054337346123631e-02,1.624929605639901520e-01,1.466079227502916860e+00
-5.109054337346123631e-02,3.657070394360097954e-01,1.118579227502916718e+00
-5.109054337346123631e-02,3.657070394360097954e-01,1.466079227502916860e+00
-4.903346826333085384e-02,1.630569612261096035e-01,1.092072307866218006e+00
-4.903346826333085384e-02,1.630569612261096035e-01,1.439572307866218148e+00
-4.903346826333085384e-02,3.651430387738903161e-01,1.092072307866218006e+00
-4.903346826333085384e-02,3.651430387738903161e-01,1.439572307866218148e+00
-4.500622932736865478e-02,1.641611335605132060e-01,1.204015019939471687e-01
-4.500622932736865478e-02,1.641611335605132060e-01,4.679015019939473108e-01
-4.500622932736850906e-02,3.640388664394866303e-01,1.204015019939471687e-01
-4.500622932736850906e-02,3.640388664394866303e-01,4.679015019939473108e-01
-4.293912449103558238e-02,2.641000000000000014e-01,9.880710759536906473e-02
-4.293912449103558238e-02,2.641000000000000014e-01,4.463071075953690681e-01
-4.099939855175093600e-02,1.652597104667817562e-01,9.455732740577867945e-01
-4.099939855175093600e-02,1.652597104667817562e-01,1.293073274057787048e+00
-4.099939855175093600e-02,3.629402895332182188e-01,9.455732740577867945e-01
-4.099939855175093600e-02,3.629402895332182188e-01,1.293073274057787048e+00
-3.908907169824171052e-02,4.767159149234141968e-01,5.197480390580692111e-01
-3.908907169824171052e-02,4.767159149234141968e-01,8.672480390580693532e-01
-3.908907169824164807e-02,5.148408507658576438e-02,5.197480390580691001e-01
-3.908907169824164807e-02,5.148408507658576438e-02,8.672480390580692422e-01
-3.884682652537312098e-02,1.658498940931151799e-01,2.490607144156928299e-01
-3.884682652537312098e-02,1.658498940931151799e-01,5.965607144156930275e-01
-3.884682652537300995e-02,3.623501059068847119e-01,2.490607144156928576e-01
-3.884682652537300995e-02,3.623501059068847119e-01,5.965607144156930275e-01
-3.389682443609588758e-02,5.456269089388383897e-02,5.669528048802801035e-01
-3.389682443609588758e-02,5.456269089388383897e-02,9.144528048802802456e-01
-3.389682443609586676e-02,4.736373091061160667e-01,5.669528048802802145e-01
-3.389682443609586676e-02,4.736373091061160667e-01,9.144528048802802456e-01
-3.174025635783955801e-02,-9.958248097612894256e-02,5.550814755310410353e-01
-3.174025635783955801e-02,-9.958248097612894256e-02,9.025814755310411774e-01
-3.174025635783955801e-02,6.277824809761289870e-01,5.550814755310410353e-01
-3.174025635783955801e-02,6.277824809761289870e-01,9.025814755310411774e-01
-3.003929103882477941e-02,1.682647090999134787e-01,9.880710759536899535e-02
-3.003929103882477941e-02,1.682647090999134787e-01,4.463071075953691791e-01
-3.003929103882469961e-02,3.599352909000864686e-01,9.880710759536906473e-02
-3.003929103882469961e-02,3.599352909000864686e-01,4.463071075953691791e-01
-2.411038059466446073e-02,6.036530417860631187e-02,1.264525300702339150e+00
-2.411038059466446073e-02,6.036530417860631187e-02,1.612025300702339292e+00
-2.411038059466446073e-02,4.678346958213936979e-01,1.264525300702339150e+00
-2.411038059466446073e-02,4.678346958213936979e-01,1.612025300702339292e+00
-1.701547613927477387e-02,2.641000000000000014e-01,1.397070199129078594e+00
-1.701547613927477387e-02,2.641000000000000014e-01,1.744570199129078736e+00
-1.686806551062882548e-02,-8.418346230739850999e-02,4.099158685485469467e-01
-1.686806551062882548e-02,-8.418346230739850999e-02,7.574158685485470333e-01
-1.686806551062882548e-02,6.123834623073984851e-01,4.099158685485469467e-01
-1.686806551062882548e-02,6.123834623073984851e-01,7.574158685485470333e-01
-1.503200924799947061e-02,6.574808458723520321e-02,2.933769100836888799e-01
-1.503200924799947061e-02,6.574808458723520321e-02,6.408769100836889665e-01
-1.503200924799947061e-02,4.624519154127648135e-01,2.933769100836889354e-01
-1.503200924799947061e-02,4.624519154127648135e-01,6.408769100836889665e-01
-1.460287553292818029e-02,-8.183803095076833123e-02,3.835239321001115420e-01
-1.460287553292818029e-02,-8.183803095076833123e-02,7.310239321001117396e-01
-1.460287553292818029e-02,6.100380309507684728e-01,3.835239321001115420e-01
-1.460287553292818029e-02,6.100380309507684728e-01,7.310239321001117396e-01
-1.400285892328165423e-02,6.635829207863291890e-02,8.525582045033909262e-01
-1.400285892328165423e-02,6.635829207863291890e-02,1.200058204503390957e+00
-1.400285892328165076e-02,4.618417079213670839e-01,8.525582045033909262e-01
-1.400285892328165076e-02,4.618417079213670839e-01,1.200058204503391179e+00
-1.103389526540743404e-02,4.600813393705248111e-01,1.118579227502916718e+00
-1.103389526540743404e-02,4.600813393705248111e-01,1.466079227502916860e+00
-1.103389526540743057e-02,6.811866062947513623e-02,1.118579227502916718e+00
-1.103389526540743057e-02,6.811866062947513623e-02,1.466079227502916860e+00
-9.199166718867866216e-03,4.589934855586082496e-01,1.092072307866218006e+00
-9.199166718867866216e-03,4.589934855586082496e-01,1.439572307866218148e+00
-9.199166718867772541e-03,6.920651444139182262e-02,1.092072307866218006e+00
-9.199166718867772541e-03,6.920651444139182262e-02,1.439572307866218148e+00
-8.925497498806698321e-03,2.641000000000000014e-01,5.856042923139376244e-01
-8.925497498806698321e-03,2.641000000000000014e-01,9.331042923139377665e-01
-6.173862160704306212e-03,2.641000000000000014e-01,1.421352411749053246e+00
-6.173862160704306212e-03,2.641000000000000014e-01,1.768852411749053388e+00
-5.607226782810913190e-03,4.568637396847646248e-01,1.204015019939471687e-01
-5.607226782810913190e-03,4.568637396847646248e-01,4.679015019939471998e-01
-5.607226782810885435e-03,7.133626031523539190e-02,1.204015019939471132e-01
-5.607226782810885435e-03,7.133626031523539190e-02,4.679015019939471998e-01
-5.038310036183490936e-03,1.751193785136290204e-01,1.397070199129078594e+00
-5.038310036183490936e-03,1.751193785136290204e-01,1.744570199129078736e+00
-5.038310036183490936e-03,3.530806214863708159e-01,1.397070199129078594e+00
-5.038310036183490936e-03,3.530806214863708159e-01,1.744570199129078736e+00
-4.483715649794505625e-03,-7.136041312343475995e-02,2.375130167030918837e-01
-4.483715649794505625e-03,-7.136041312343475995e-02,5.850130167030920258e-01
-4.483715649794505625e-03,5.995604131234347767e-01,2.375130167030918837e-01
-4.483715649794505625e-03,5.995604131234347767e-01,5.850130167030920258e-01
-2.033489115685554321e-03,7.345521363468154874e-02,9.455732740577867945e-01
-2.033489115685554321e-03,7.345521363468154874e-02,1.293073274057787048e+00
-2.033489115685554321e-03,4.547447863653184541e-01,9.455732740577867945e-01
-2.033489115685554321e-03,4.547447863653184541e-01,1.293073274057787048e+00
-1.135857899251906111e-04,4.536064304186693819e-01,2.490607144156926633e-01
-1.135857899251906111e-04,4.536064304186693819e-01,5.965607144156926944e-01
-1.135857899251385694e-04,7.459356958133066262e-02,2.490607144156928299e-01
-1.135857899251385694e-04,7.459356958133066262e-02,5.965607144156930275e-01
2.763732313630300197e-03,1.772585114162192887e-01,5.856042923139374023e-01
2.763732313630300197e-03,1.772585114162192887e-01,9.331042923139375445e-01
2.763732313630300197e-03,3.509414885837806586e-01,5.856042923139374023e-01
2.763732313630300197e-03,3.509414885837806586e-01,9.331042923139375445e-01
5.417432204965929449e-03,1.779860922850018401e-01,1.421352411749053246e+00
5.417432204965929449e-03,1.779860922850018401e-01,1.768852411749053388e+00
5.417432204965929449e-03,3.502139077149981072e-01,1.421352411749053246e+00
5.417432204965929449e-03,3.502139077149981072e-01,1.768852411749053388e+00
7.164060780416280083e-03,2.641000000000000014e-01,1.225442998398410310e+00
7.164060780416280083e-03,2.641000000000000014e-01,1.572942998398410452e+00
7.741954682200057405e-03,4.489486952657577579e-01,9.880710759536912025e-02
7.741954682200057405e-03,4.489486952657577579e-01,4.463071075953691791e-01
7.741954682200187510e-03,7.925130473424223110e-02,9.880710759536906473e-02
7.741954682200187510e-03,7.925130473424223110e-02,4.463071075953691791e-01
8.029826682440231386e-03,-5.840359499450558517e-02,6.901888592353869756e-01
8.029826682440231386e-03,-5.840359499450558517e-02,1.037688859235387229e+00
8.029826682440231386e-03,5.866035949945057615e-01,6.901888592353869756e-01
8.029826682440231386e-03,5.866035949945057615e-01,1.037688859235387229e+00
1.011968466908144682e-02,2.641000000000000014e-01,4.473727693991655374e-01
1.011968466908144682e-02,2.641000000000000014e-01,7.948727693991656240e-01
1.483571085974914883e-02,-5.135662131185866897e-02,7.149110465549415316e-01
1.483571085974914883e-02,-5.135662131185866897e-02,1.062411046554941896e+00
1.483571085974914883e-02,5.795566213118588106e-01,7.149110465549415316e-01
1.483571085974914883e-02,5.795566213118588106e-01,1.062411046554941896e+00
1.520662185976441941e-02,2.641000000000000014e-01,1.272347629012287706e+00
1.520662185976441941e-02,2.641000000000000014e-01,1.619847629012287848e+00
1.724012131181218085e-02,2.641000000000000014e-01,3.897402420763610986e-01
1.724012131181218085e-02,2.641000000000000014e-01,7.372402420763612962e-01
1.828063546790460736e-02,1.815128741324644190e-01,1.225442998398410088e+00
1.828063546790460736e-02,1.815128741324644190e-01,1.572942998398410230e+00
1.828063546790460736e-02,3.466871258675354173e-01,1.225442998398410310e+00
1.828063546790460736e-02,3.466871258675354173e-01,1.572942998398410452e+00
1.936254725210384900e-02,2.641000000000000014e-01,4.416211272864865589e-01
1.936254725210384900e-02,2.641000000000000014e-01,7.891211272864867565e-01
2.062125357716038804e-02,2.641000000000000014e-01,8.175279243357226333e-01
2.062125357716038804e-02,2.641000000000000014e-01,1.165027924335722886e+00
2.113106360551865806e-02,1.822943931684108121e-01,4.473727693991655374e-01
2.113106360551865806e-02,1.822943931684108121e-01,7.948727693991656240e-01
2.113106360551876908e-02,3.459056068315890520e-01,4.473727693991655374e-01
2.113106360551876908e-02,3.459056068315890520e-01,7.948727693991656240e-01
2.387474873616306226e-02,2.641000000000000014e-01,4.154141343046649504e-01
2.387474873616306226e-02,2.641000000000000014e-01,7.629141343046650370e-01
2.603694792936826763e-02,3.445605310036299884e-01,1.272347629012287928e+00
2.603694792936826763e-02,3.445605310036299884e-01,1.619847629012288071e+00
2.603694792936835437e-02,1.836394689963699589e-01,1.272347629012287706e+00
2.603694792936835437e-02,1.836394689963699589e-01,1.619847629012287848e+00
2.799807162923025755e-02,1.841771620829147083e-01,3.897402420763611541e-01
2.799807162923025755e-02,1.841771620829147083e-01,7.372402420763612962e-01
2.799807162923038592e-02,3.440228379170852113e-01,3.897402420763611541e-01
2.799807162923038592e-02,3.440228379170852113e-01,7.372402420763612962e-01
2.989312605558291924e-02,-3.576581696530481413e-02,5.197480390580689891e-01
2.989312605558291924e-02,-3.576581696530481413e-02,8.672480390580691312e-01
2.989312605558291924e-02,5.639658169653049002e-01,5.197480390580689891e-01
2.989312605558291924e-02,5.639658169653049002e-01,8.672480390580691312e-01
3.004061228159742719e-02,4.357272954483938920e-01,1.397070199129078594e+00
3.004061228159742719e-02,4.357272954483938920e-01,1.744570199129078736e+00
3.004061228159745842e-02,9.247270455160599978e-02,1.397070199129078594e+00
3.004061228159745842e-02,9.247270455160599978e-02,1.744570199129078736e+00
3.004495677026966169e-02,3.434616311001131850e-01,4.416211272864864479e-01
3.004495677026966169e-02,3.434616311001131850e-01,7.891211272864866455e-01
3.004495677026971720e-02,1.847383688998867624e-01,4.416211272864865034e-01
3.004495677026971720e-02,1.847383688998867624e-01,7.891211272864866455e-01
3.125886356662904708e-02,1.850711930313569398e-01,8.175279243357226333e-01
3.125886356662904708e-02,1.850711930313569398e-01,1.165027924335722886e+00
3.125886356662915810e-02,3.431288069686429520e-01,8.175279243357226333e-01
3.125886356662915810e-02,3.431288069686429520e-01,1.165027924335722886e+00
3.408653465896017976e-02,-3.142386237149774608e-02,5.669528048802802145e-01
3.408653465896017976e-02,-3.142386237149774608e-02,9.144528048802804676e-01
3.408653465896017976e-02,5.596238623714977489e-01,5.669528048802802145e-01
3.408653465896017976e-02,5.596238623714977489e-01,9.144528048802804676e-01
3.439656122240272729e-02,1.859314744798427621e-01,4.154141343046647283e-01
3.439656122240272729e-02,1.859314744798427621e-01,7.629141343046648149e-01
3.439656122240272729e-02,3.422685255201571852e-01,4.154141343046647283e-01
3.439656122240272729e-02,3.422685255201571852e-01,7.629141343046648149e-01
3.699934205768570100e-02,9.659869949908410358e-02,5.856042923139376244e-01
3.699934205768570100e-02,9.659869949908410358e-02,9.331042923139377665e-01
3.699934205768581202e-02,4.316013005009158299e-01,5.856042923139377354e-01
3.699934205768581202e-02,4.316013005009158299e-01,9.331042923139377665e-01
3.936620699159364134e-02,9.800206952104187352e-02,1.421352411749053246e+00
3.936620699159364134e-02,9.800206952104187352e-02,1.768852411749053388e+00
3.936620699159364134e-02,4.301979304789581571e-01,1.421352411749053246e+00
3.936620699159364134e-02,4.301979304789581571e-01,1.768852411749053388e+00
3.987231240525378195e-02,2.641000000000000014e-01,-2.232765705261968020e-02
3.987231240525378195e-02,2.641000000000000014e-01,3.251723429473805105e-01
4.089860844322577849e-02,2.641000000000000014e-01,9.530705607475027374e-01
4.089860844322577849e-02,2.641000000000000014e-01,1.300570560747502880e+00
4.199034888990417491e-02,-2.324006590553775314e-02,1.264525300702339150e+00
4.199034888990417491e-02,-2.324006590553775314e-02,1.612025300702339292e+00
4.199034888990417491e-02,5.514400659055377352e-01,1.264525300702339150e+00
4.199034888990417491e-02,5.514400659055377352e-01,1.612025300702339292e+00
4.361955707987418690e-02,2.641000000000000014e-01,8.025642591721303676e-01
4.361955707987418690e-02,2.641000000000000014e-01,1.150064259172130399e+00
4.536884630629981624e-02,2.641000000000000014e-01,2.702612181892896648e-01
4.536884630629981624e-02,2.641000000000000014e-01,6.177612181892898624e-01
4.932230335734739263e-02,-1.564838658388522860e-02,2.933769100836889354e-01
4.932230335734739263e-02,-1.564838658388522860e-02,6.408769100836889665e-01
4.932230335734739263e-02,5.438483865838852349e-01,2.933769100836889354e-01
4.932230335734739263e-02,5.438483865838852349e-01,6.408769100836889665e-01
4.982474401336040026e-02,1.901615122001713565e-01,-2.232765705261972530e-02
4.982474401336040026e-02,1.901615122001713565e-01,3.251723429473803995e-01
4.982474401336051129e-02,3.380384877998285909e-01,-2.232765705261972530e-02
4.982474401336051129e-02,3.380384877998285909e-01,3.251723429473803995e-01
5.015347483435000919e-02,-1.478777194931175584e-02,8.525582045033909262e-01
5.015347483435000919e-02,-1.478777194931175584e-02,1.200058204503391179e+00
5.015347483435000919e-02,5.429877719493119148e-01,8.525582045033909262e-01
5.015347483435000919e-02,5.429877719493119148e-01,1.200058204503391179e+00
5.044233221228605624e-02,2.641000000000000014e-01,7.484416554456542192e-01
5.044233221228605624e-02,2.641000000000000014e-01,1.095941655445654250e+00
5.048524617565917222e-02,2.641000000000000014e-01,1.556707909345862673e+00
5.048524617565917222e-02,2.641000000000000014e-01,1.904207909345862815e+00
5.081451240553525039e-02,1.904328829565342940e-01,9.530705607475027374e-01
5.081451240553525039e-02,1.904328829565342940e-01,1.300570560747503102e+00
5.081451240553525039e-02,3.377671170434656811e-01,9.530705607475027374e-01
5.081451240553525039e-02,3.377671170434656811e-01,1.300570560747503102e+00
5.083904340394965193e-02,1.048045847204801817e-01,1.225442998398410310e+00
5.083904340394965193e-02,1.048045847204801817e-01,1.572942998398410452e+00
5.083904340394965193e-02,4.233954152795197934e-01,1.225442998398410310e+00
5.083904340394965193e-02,4.233954152795197934e-01,1.572942998398410452e+00
5.230273057893352479e-02,2.641000000000000014e-01,6.639338402078365231e-01
5.230273057893352479e-02,2.641000000000000014e-01,1.011433840207836665e+00
5.255129549223948315e-02,-1.230501164489865643e-02,1.118579227502916940e+00
5.255129549223948315e-02,-1.230501164489865643e-02,1.466079227502917082e+00
5.255129549223948315e-02,5.405050116448987252e-01,1.118579227502916940e+00
5.255129549223948315e-02,5.405050116448987252e-01,1.466079227502917082e+00
5.338137248478176666e-02,1.063119915719984571e-01,4.473727693991655374e-01
5.338137248478176666e-02,1.063119915719984571e-01,7.948727693991655130e-01
5.338137248478181524e-02,4.218880084280015597e-01,4.473727693991656484e-01
5.338137248478181524e-02,4.218880084280015597e-01,7.948727693991656240e-01
5.343861778803962737e-02,1.911523497207352484e-01,8.025642591721302566e-01
5.343861778803962737e-02,1.911523497207352484e-01,1.150064259172130399e+00
5.343861778803962737e-02,3.370476502792646989e-01,8.025642591721302566e-01
5.343861778803962737e-02,3.370476502792646989e-01,1.150064259172130399e+00
5.403307516941580069e-02,-1.077074186943650751e-02,1.092072307866218006e+00
5.403307516941580069e-02,-1.077074186943650751e-02,1.439572307866218148e+00
5.403307516941580069e-02,5.389707418694364982e-01,1.092072307866218006e+00
5.403307516941580069e-02,5.389707418694364982e-01,1.439572307866218148e+00
5.512564679431848635e-02,3.365851073843211250e-01,2.702612181892896648e-01
5.512564679431848635e-02,3.365851073843211250e-01,6.177612181892897514e-01
5.512564679431865983e-02,1.916148926156788501e-01,2.702612181892897203e-01
5.512564679431865983e-02,1.916148926156788501e-01,6.177612181892897514e-01
5.693402943260918170e-02,-7.767025112774031750e-03,1.204015019939470993e-01
5.693402943260918170e-02,-7.767025112774031750e-03,4.679015019939473108e-01
5.693402943260918170e-02,5.359670251127741647e-01,1.204015019939470993e-01
5.693402943260918170e-02,5.359670251127741647e-01,4.679015019939473108e-01
5.775698617562915332e-02,4.192936039085748412e-01,1.272347629012287706e+00
5.775698617562915332e-02,4.192936039085748412e-01,1.619847629012287848e+00
5.775698617562917414e-02,1.089063960914251339e-01,1.272347629012287706e+00
5.775698617562917414e-02,1.089063960914251339e-01,1.619847629012287848e+00
5.950613457459261180e-02,4.182564925838453407e-01,3.897402420763612096e-01
5.950613457459261180e-02,4.182564925838453407e-01,7.372402420763612962e-01
5.950613457459275751e-02,1.099435074161546205e-01,3.897402420763611541e-01
5.950613457459275751e-02,1.099435074161546205e-01,7.372402420763612962e-01
5.982028301856464475e-02,-4.778529785526605678e-03,9.455732740577867945e-01
5.982028301856464475e-02,-4.778529785526605678e-03,1.293073274057787048e+00
5.982028301856464475e-02,5.329785297855265114e-01,9.455732740577867945e-01
5.982028301856464475e-02,5.329785297855265114e-01,1.293073274057787048e+00
6.001855858788998632e-02,3.352435883130550631e-01,7.484416554456538861e-01
6.001855858788998632e-02,3.352435883130550631e-01,1.095941655445654028e+00
6.001855858789010428e-02,1.929564116869448565e-01,7.484416554456538861e-01
6.001855858789010428e-02,1.929564116869448565e-01,1.095941655445654028e+00
6.005994516930311666e-02,1.929677588950292066e-01,1.556707909345862673e+00
6.005994516930311666e-02,1.929677588950292066e-01,1.904207909345862815e+00
6.005994516930311666e-02,3.352322411049706852e-01,1.556707909345862673e+00
6.005994516930311666e-02,3.352322411049706852e-01,1.904207909345862815e+00
6.133177457249941456e-02,4.171740275866901992e-01,4.416211272864866699e-01
6.133177457249941456e-02,4.171740275866901992e-01,7.891211272864867565e-01
6.133177457249952558e-02,1.110259724133097342e-01,4.416211272864865589e-01
6.133177457249952558e-02,1.110259724133097342e-01,7.891211272864867565e-01
6.137085230338916453e-02,-3.173033620941704755e-03,2.490607144156927744e-01
6.137085230338916453e-02,-3.173033620941704755e-03,5.965607144156929165e-01
6.137085230338916453e-02,5.313730336209419036e-01,2.490607144156927744e-01
6.137085230338916453e-02,5.313730336209419036e-01,5.965607144156929165e-01
6.181274216848676312e-02,1.934483337963695815e-01,6.639338402078366341e-01
6.181274216848676312e-02,1.934483337963695815e-01,1.011433840207836887e+00
6.181274216848687414e-02,3.347516662036303936e-01,6.639338402078366341e-01
6.181274216848687414e-02,3.347516662036303936e-01,1.011433840207836887e+00
6.241447176773121108e-02,4.165320708933113458e-01,8.175279243357225223e-01
6.241447176773121108e-02,4.165320708933113458e-01,1.165027924335722664e+00
6.241447176773130129e-02,1.116679291066887264e-01,8.175279243357226333e-01
6.241447176773130129e-02,1.116679291066887264e-01,1.165027924335722886e+00
6.521301977947259465e-02,1.133272542031160957e-01,4.154141343046650059e-01
6.521301977947259465e-02,1.133272542031160957e-01,7.629141343046650370e-01
6.521301977947270567e-02,4.148727457968838239e-01,4.154141343046651169e-01
6.521301977947270567e-02,4.148727457968838239e-01,7.629141343046650370e-01
6.726917703760207368e-02,2.641000000000000014e-01,9.606485783735273509e-01
6.726917703760207368e-02,2.641000000000000014e-01,1.308148578373527382e+00
6.771521329716341520e-02,3.396068025747947527e-03,9.880710759536912025e-02
6.771521329716341520e-02,3.396068025747947527e-03,4.463071075953692901e-01
6.771521329716341520e-02,5.248039319742520137e-01,9.880710759536912025e-02
6.771521329716341520e-02,5.248039319742520137e-01,4.463071075953692901e-01
