ps seed,performance mean,ci lower,ci upper,performance_mean_sum
41,-2.424394645,-2.750124009386372,-2.098665280613628,-605.5856595999999
90,-1.384063835,-1.5610030041931668,-1.2071246658068333,-676.6556709
97,-4.83551585,-11.620947078348422,1.9499153783484209,-703.5990573
54,-1.77486773,-2.2369600294182663,-1.3127754305817336,-703.7518233000001
20,-4.60879915,-13.129073400746979,3.9114751007469772,-843.1207972
29,-3.8580409800000006,-8.750798461750188,1.0347165017501863,-893.6529218
59,-3.5838910349999997,-8.055056249430349,0.8872741794303494,-898.2676704
57,-2.2562976449999996,-4.471854636886203,-0.04074065311379638,-934.6161185
26,-3.9888717599999994,-8.450604783112937,0.47286126311293675,-937.0225800999999
91,-4.319329260000001,-4.853646369782317,-3.7850121502176846,-978.3460786
0,-1.731933705,-2.498555118819554,-0.9653122911804464,-1020.7238533999999
70,-4.99138233,-8.825624454974315,-1.1571402050256858,-1269.6236993
2,-7.6988788800000005,-16.560667261139468,1.1629095011394668,-1281.1154462
68,-4.926273985,-10.542325714042203,0.6897777440422033,-1344.4846871
96,-10.72624738,-22.333571154199326,0.881076394199324,-1384.4965857
98,-8.74363401,-10.854945478838383,-6.632322541161615,-1561.1070799000001
30,-3.221069675,-5.104328192830595,-1.337811157169405,-1691.3889955999998
99,-5.78383632,-10.948165819553715,-0.6195068204462855,-1727.0442993000001
66,-9.008941685,-18.204676565981654,0.18679319598165378,-1771.4581683
49,-9.98397435,-13.010835998117868,-6.957112701882133,-1843.1507566999999
33,-9.64972826,-19.19394224665395,-0.10551427334604924,-2077.5738466000003
82,-12.456225800000002,-20.66309362467243,-4.249357975327573,-2588.3825346000003
72,-12.41078045,-21.595127617883747,-3.2264332821162522,-2608.4292984000003
24,-10.373353805,-17.312216813741237,-3.434490796258763,-2671.6381091999997
15,-12.692247640000001,-23.55746131277642,-1.8270339672235814,-2930.9017346999995
46,-13.592275820000003,-19.118311806601795,-8.06623983339821,-3202.059992
12,-11.62019647,-17.179205743544923,-6.0611871964550765,-3374.9434601000003
21,-22.00176001,-23.752777301098845,-20.250742718901158,-4624.650256700001
5,-25.704229835,-29.35060523058104,-22.05785443941896,-5323.9258009000005
78,-26.39474899,-30.595185429957922,-22.194312550042078,-5408.199946799999
